id,name,duration,artist_id,artist_name,artist_idstr,album_name,album_id,license_ccurl,position,releasedate,album_image,audio,audiodownload,prourl,shorturl,shareurl,audiodownload_allowed,content_id_free,image,musicinfo
353,Voltigeur,294,19,DJ Epsilon,djepsilon,Music For Ever,44,,6,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=353,https://prod-1.storage.jamendo.com/?trackid=353&format=mp32&from=%2BQqumalgEPBHVJ5SCBajAw%3D%3D%7CnxZMLO%2Bf%2BOJv9A3lI0B3UA%3D%3D,https://prod-1.storage.jamendo.com/download/track/353/mp32/,,https://jamen.do/t/353,https://www.jamendo.com/track/353,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=353,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
354,Warrior Of Pluto,188,19,DJ Epsilon,djepsilon,Music For Ever,44,,7,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=354,https://prod-1.storage.jamendo.com/?trackid=354&format=mp32&from=hf0D%2BFVZOSDgtEPVnCrvRA%3D%3D%7Cp98OGRhfCJqsNOuxU%2BoPog%3D%3D,https://prod-1.storage.jamendo.com/download/track/354/mp32/,,https://jamen.do/t/354,https://www.jamendo.com/track/354,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=354,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
355,Melefic Star,217,19,DJ Epsilon,djepsilon,Music For Ever,44,,8,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=355,https://prod-1.storage.jamendo.com/?trackid=355&format=mp32&from=I%2BL9asSBwv%2BMS0wctH0DIA%3D%3D%7C8J5Tpog3VLKNfpVdATVOow%3D%3D,https://prod-1.storage.jamendo.com/download/track/355/mp32/,,https://jamen.do/t/355,https://www.jamendo.com/track/355,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=355,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
356,Sensual Cloud,250,19,DJ Epsilon,djepsilon,Music For Ever,44,,9,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=356,https://prod-1.storage.jamendo.com/?trackid=356&format=mp32&from=WOPLzImElc0nY3k7TMaqJQ%3D%3D%7C4G%2B8iZyGlYBHcNDQTcDlVg%3D%3D,https://prod-1.storage.jamendo.com/download/track/356/mp32/,,https://jamen.do/t/356,https://www.jamendo.com/track/356,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=356,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
357,Reverse Evening,195,19,DJ Epsilon,djepsilon,Music For Ever,44,,10,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=357,https://prod-1.storage.jamendo.com/?trackid=357&format=mp32&from=7%2Fr%2BaEsAMsDjlxsHNcsz0A%3D%3D%7CXPvmtV9LssS4Dq8enggdlw%3D%3D,https://prod-1.storage.jamendo.com/download/track/357/mp32/,,https://jamen.do/t/357,https://www.jamendo.com/track/357,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=357,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
358,Second Chance,283,19,DJ Epsilon,djepsilon,Music For Ever,44,,11,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=358,https://prod-1.storage.jamendo.com/?trackid=358&format=mp32&from=6F7ahKBPJaK4brWDbQOy0w%3D%3D%7CehVxHwQNDiy%2FFmCwJLYfkg%3D%3D,https://prod-1.storage.jamendo.com/download/track/358/mp32/,,https://jamen.do/t/358,https://www.jamendo.com/track/358,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=358,"{'vocalinstrumental': 'instrumental', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
359,Insane,168,19,DJ Epsilon,djepsilon,Music For Ever,44,,12,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=359,https://prod-1.storage.jamendo.com/?trackid=359&format=mp32&from=I2%2BPi7vxjn8%2FEGtUKeHKmw%3D%3D%7C2YWOTgHYeoALxEJGwuITWQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/359/mp32/,,https://jamen.do/t/359,https://www.jamendo.com/track/359,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=359,"{'vocalinstrumental': 'instrumental', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
360,Something Special,206,19,DJ Epsilon,djepsilon,Music For Ever,44,,13,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=360,https://prod-1.storage.jamendo.com/?trackid=360&format=mp32&from=dpEmnaFRLdnkvtiggdRoxg%3D%3D%7CKp5VHW55wD%2B3DuB1Hq9rbQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/360/mp32/,,https://jamen.do/t/360,https://www.jamendo.com/track/360,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=360,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
361,Incantation Critique,341,19,DJ Epsilon,djepsilon,Music For Ever,44,,14,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=361,https://prod-1.storage.jamendo.com/?trackid=361&format=mp32&from=9DemdzQHPRLZMN61SIhX6A%3D%3D%7CafTsDHtYVgAP0UiA6Hnh2Q%3D%3D,https://prod-1.storage.jamendo.com/download/track/361/mp32/,,https://jamen.do/t/361,https://www.jamendo.com/track/361,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=361,"{'vocalinstrumental': 'instrumental', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
362,Another Dimension,270,19,DJ Epsilon,djepsilon,Music For Ever,44,,15,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=362,https://prod-1.storage.jamendo.com/?trackid=362&format=mp32&from=5oB8oOuo3EYS4u%2FhfIYj%2FQ%3D%3D%7C17qTgydx4pczMWZ7fUu62A%3D%3D,https://prod-1.storage.jamendo.com/download/track/362/mp32/,,https://jamen.do/t/362,https://www.jamendo.com/track/362,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=362,"{'vocalinstrumental': 'instrumental', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
363,Raving Melodies,296,19,DJ Epsilon,djepsilon,Music For Ever,44,,16,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=363,https://prod-1.storage.jamendo.com/?trackid=363&format=mp32&from=a3maT8M1SkQldN3rDFWPlA%3D%3D%7C6cmqb5uxvsnxeJ1nC0wUhQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/363/mp32/,,https://jamen.do/t/363,https://www.jamendo.com/track/363,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=363,"{'vocalinstrumental': 'instrumental', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
364,Unreal Attack,296,19,DJ Epsilon,djepsilon,Music For Ever,44,,17,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=364,https://prod-1.storage.jamendo.com/?trackid=364&format=mp32&from=%2B4KeO5g0bzmAAHJYrapppQ%3D%3D%7CNgRBvk1zoARMytWV7PuU6w%3D%3D,https://prod-1.storage.jamendo.com/download/track/364/mp32/,,https://jamen.do/t/364,https://www.jamendo.com/track/364,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=364,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
365,Digital Peace,303,19,DJ Epsilon,djepsilon,Music For Ever,44,,18,2005-01-28,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=365,https://prod-1.storage.jamendo.com/?trackid=365&format=mp32&from=wVOVepjRO7vaQwvGR07GXQ%3D%3D%7CqIEt%2BX0n2vyWbxzT291E3A%3D%3D,https://prod-1.storage.jamendo.com/download/track/365/mp32/,,https://jamen.do/t/365,https://www.jamendo.com/track/365,True,False,https://usercontent.jamendo.com?type=album&id=44&width=300&trackid=365,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
381,Go down Moses (Negro Spiritual),182,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,1,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=381,https://prod-1.storage.jamendo.com/?trackid=381&format=mp32&from=cmHlGoXEs2XrGc%2FN%2FxCfDg%3D%3D%7CZC8wyETP%2BlLkCQVhQPbqHA%3D%3D,https://prod-1.storage.jamendo.com/download/track/381/mp32/,,https://jamen.do/t/381,https://www.jamendo.com/track/381,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=381,"{'vocalinstrumental': 'vocal', 'lang': 'en', 'gender': 'male', 'acousticelectric': 'acoustic', 'speed': 'medium', 'tags': {'genres': ['classical'], 'instruments': [], 'vartags': ['neutral', 'chorale']}}"
382,Soon and Very Soon (Negro Spiritual),211,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,2,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=382,https://prod-1.storage.jamendo.com/?trackid=382&format=mp32&from=DDgk1Qvx6ttJ1KZx%2BSXY6g%3D%3D%7C9%2F4V5BNSB4UAZ9ZB7EpT3g%3D%3D,https://prod-1.storage.jamendo.com/download/track/382/mp32/,,https://jamen.do/t/382,https://www.jamendo.com/track/382,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=382,"{'vocalinstrumental': 'vocal', 'lang': 'en', 'acousticelectric': 'acoustic', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': ['piano', 'strings'], 'vartags': ['spiritual', 'peaceful']}}"
383,Go tell it on the mountain (Negro Spiritual),113,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,3,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=383,https://prod-1.storage.jamendo.com/?trackid=383&format=mp32&from=jFsbx2Zmn5XCM5D5%2B50kNg%3D%3D%7CKA3E23t662DdFTkt5kqtHQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/383/mp32/,,https://jamen.do/t/383,https://www.jamendo.com/track/383,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=383,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
384,Let us break bread (Negro Spiritual),115,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,4,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=384,https://prod-1.storage.jamendo.com/?trackid=384&format=mp32&from=zB0T0DsspKNRULB4g2NDhg%3D%3D%7C2yaUU0N3DSUxUof5foNNdg%3D%3D,https://prod-1.storage.jamendo.com/download/track/384/mp32/,,https://jamen.do/t/384,https://www.jamendo.com/track/384,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=384,"{'vocalinstrumental': 'vocal', 'lang': 'en', 'speed': 'medium', 'tags': {'genres': ['classical', 'choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
385,Ave Maria (Sylvain Zimmer),177,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,5,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=385,https://prod-1.storage.jamendo.com/?trackid=385&format=mp32&from=zcnWjQ4aXFk1uJGSAjxTcg%3D%3D%7CUrX52HyJ5XBkoc3y7lZmlg%3D%3D,https://prod-1.storage.jamendo.com/download/track/385/mp32/,,https://jamen.do/t/385,https://www.jamendo.com/track/385,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=385,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'acousticelectric': 'electric', 'speed': 'medium', 'tags': {'genres': ['classical'], 'instruments': [], 'vartags': ['sad', 'chorale']}}"
386,Cantate Domino (Johann Crüger),103,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,6,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=386,https://prod-1.storage.jamendo.com/?trackid=386&format=mp32&from=4hAeYvMDtaRgzDiP6Ej6cA%3D%3D%7CnNwzS%2B4J6%2FUMt9l%2Bu1QIaQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/386/mp32/,,https://jamen.do/t/386,https://www.jamendo.com/track/386,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=386,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'acousticelectric': 'acoustic', 'speed': 'medium', 'tags': {'genres': ['classical', 'choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful', 'chorale']}}"
387,Cantique de Jean Racine (Gabriel Fauré),257,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,7,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=387,https://prod-1.storage.jamendo.com/?trackid=387&format=mp32&from=l3IbMIjSUGHSMH15Kzv7jA%3D%3D%7CMqLTYrlYZZK4zAtH6EFJng%3D%3D,https://prod-1.storage.jamendo.com/download/track/387/mp32/,,https://jamen.do/t/387,https://www.jamendo.com/track/387,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=387,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'acousticelectric': 'acoustic', 'speed': 'medium', 'tags': {'genres': ['gospel', 'classical'], 'instruments': [], 'vartags': ['sad', 'chorale']}}"
388,Jubilemus Exultemus (François Couperin),124,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,8,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=388,https://prod-1.storage.jamendo.com/?trackid=388&format=mp32&from=dmfRGXIzW5DM2xnSRef2Qg%3D%3D%7C%2B4UNHv83%2FejvLOmOUC0neg%3D%3D,https://prod-1.storage.jamendo.com/download/track/388/mp32/,,https://jamen.do/t/388,https://www.jamendo.com/track/388,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=388,"{'vocalinstrumental': 'vocal', 'acousticelectric': 'acoustic', 'speed': 'medium', 'tags': {'genres': [], 'instruments': ['harpsichord'], 'vartags': ['spiritual', 'peaceful', 'chorale']}}"
389,Nocturnes (W.A. Mozart),150,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,9,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=389,https://prod-1.storage.jamendo.com/?trackid=389&format=mp32&from=fZRu2PDP6f%2FRtu%2BOJvwRYw%3D%3D%7C3A8DqEc53CqozRSXeVU0pQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/389/mp32/,,https://jamen.do/t/389,https://www.jamendo.com/track/389,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=389,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'acousticelectric': 'acoustic', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
390,Psaume 61 (Joseph Haydn),133,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,10,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=390,https://prod-1.storage.jamendo.com/?trackid=390&format=mp32&from=geqf5PCLIkwrzUIzza7BUw%3D%3D%7CB3xXJ54JrjI5TFJNdxbdmA%3D%3D,https://prod-1.storage.jamendo.com/download/track/390/mp32/,,https://jamen.do/t/390,https://www.jamendo.com/track/390,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=390,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['classical', 'choral'], 'instruments': [], 'vartags': ['religious', 'peaceful', 'enfants']}}"
391,Cantate Domino (G.O. Pitoni),82,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,11,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=391,https://prod-1.storage.jamendo.com/?trackid=391&format=mp32&from=Clhyp58%2FQq1rDGNQz1K38Q%3D%3D%7C5o3oWhOXLo0Y2sf4K4T1iQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/391/mp32/,,https://jamen.do/t/391,https://www.jamendo.com/track/391,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=391,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
392,Messe à 3 voix (Antonio Lotti),127,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,12,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=392,https://prod-1.storage.jamendo.com/?trackid=392&format=mp32&from=Iacm3C1bHhHCLkX8s9tdJQ%3D%3D%7C8yWMYg7oWpR9%2FeAE8A%2BunQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/392/mp32/,,https://jamen.do/t/392,https://www.jamendo.com/track/392,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=392,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
393,O bone Jesu (C.G. Reissiger),132,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,13,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=393,https://prod-1.storage.jamendo.com/?trackid=393&format=mp32&from=VWtHjtJ8dkUTb9hO4yj1jA%3D%3D%7CJZL4TF6Da4sHdOHedqk7fQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/393/mp32/,,https://jamen.do/t/393,https://www.jamendo.com/track/393,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=393,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
394,Alma Redemptoris Mater (G.P. da Palestrina),143,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,14,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=394,https://prod-1.storage.jamendo.com/?trackid=394&format=mp32&from=BJQiYzhF5x9ipzu9cAZOdg%3D%3D%7CQjeBI700L6A%2BmFcNN2St6w%3D%3D,https://prod-1.storage.jamendo.com/download/track/394/mp32/,,https://jamen.do/t/394,https://www.jamendo.com/track/394,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=394,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
395,L'immensité du firmament (Benedetto Marcello),111,20,Les Petits Chanteurs de Montigny,pcmontigny,Compilation classique,46,,15,2005-02-08,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=395,https://prod-1.storage.jamendo.com/?trackid=395&format=mp32&from=h6leexwo1GE%2FPmc6kEvphA%3D%3D%7CTTapf9M6n23XbnWdtlfS9g%3D%3D,https://prod-1.storage.jamendo.com/download/track/395/mp32/,,https://jamen.do/t/395,https://www.jamendo.com/track/395,True,False,https://usercontent.jamendo.com?type=album&id=46&width=300&trackid=395,"{'vocalinstrumental': 'vocal', 'lang': 'fr', 'speed': 'medium', 'tags': {'genres': ['choral'], 'instruments': [], 'vartags': ['acappella', 'peaceful']}}"
458,Pêle-Mêle,189,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,1,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=458,https://prod-1.storage.jamendo.com/?trackid=458&format=mp32&from=4X%2BQWzQyqqRMAw9u0e6aSQ%3D%3D%7CijR5Je9x%2BZ8HqQS2e6TRQA%3D%3D,https://prod-1.storage.jamendo.com/download/track/458/mp32/,,https://jamen.do/t/458,https://www.jamendo.com/track/458,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=458,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
459,Le grand découpage,242,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,2,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=459,https://prod-1.storage.jamendo.com/?trackid=459&format=mp32&from=IYNtiAi3dsL2dCoXgLfsUQ%3D%3D%7CLcctzcM01RZZo71FfbMvvQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/459/mp32/,,https://jamen.do/t/459,https://www.jamendo.com/track/459,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=459,"{'vocalinstrumental': 'vocal', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
460,La face cachée,220,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,3,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=460,https://prod-1.storage.jamendo.com/?trackid=460&format=mp32&from=8Kk%2Bx4iGtL8GpF3n6S28tA%3D%3D%7C8uZCwymx%2BNWmvY65xyjCkQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/460/mp32/,,https://jamen.do/t/460,https://www.jamendo.com/track/460,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=460,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
461,Destins fragiles,276,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,4,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=461,https://prod-1.storage.jamendo.com/?trackid=461&format=mp32&from=2FAkOxKdxePIR4%2BnematVQ%3D%3D%7C9e%2FpNPNDlsNZi6lAIs7q8A%3D%3D,https://prod-1.storage.jamendo.com/download/track/461/mp32/,,https://jamen.do/t/461,https://www.jamendo.com/track/461,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=461,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
462,Décembre sous la pluie,249,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,5,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=462,https://prod-1.storage.jamendo.com/?trackid=462&format=mp32&from=mBB5FX28if6r4pUE%2BtMMuw%3D%3D%7C%2Bg8%2FzAxf95WfBhk0sPmxnQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/462/mp32/,,https://jamen.do/t/462,https://www.jamendo.com/track/462,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=462,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
463,Scénario compliqué,281,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,6,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=463,https://prod-1.storage.jamendo.com/?trackid=463&format=mp32&from=R4njwMXHDQHw9SfPF43evA%3D%3D%7C2aY%2Bo2VSDzMHngpmMdCvtQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/463/mp32/,,https://jamen.do/t/463,https://www.jamendo.com/track/463,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=463,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
464,J'ignore encore,192,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,7,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=464,https://prod-1.storage.jamendo.com/?trackid=464&format=mp32&from=8VCqBS2D%2Bc5WX6kbz8nEnw%3D%3D%7CeTPTIxFi4uA1YcM98panfQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/464/mp32/,,https://jamen.do/t/464,https://www.jamendo.com/track/464,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=464,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
465,NPAI (N'habite Plus à l'Adresse Indiquée),178,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,8,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=465,https://prod-1.storage.jamendo.com/?trackid=465&format=mp32&from=1leKHtzX3wW0Ulc4d0yLZw%3D%3D%7CUDueZZ6sKye41FXbJvIxjg%3D%3D,https://prod-1.storage.jamendo.com/download/track/465/mp32/,,https://jamen.do/t/465,https://www.jamendo.com/track/465,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=465,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
466,Route de Cornusse,185,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,9,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=466,https://prod-1.storage.jamendo.com/?trackid=466&format=mp32&from=S2nXOO3MCoWMhwKUvmtHFA%3D%3D%7CFkB8l2DqGfPWRa%2F6N9KeIA%3D%3D,https://prod-1.storage.jamendo.com/download/track/466/mp32/,,https://jamen.do/t/466,https://www.jamendo.com/track/466,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=466,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
467,Partage,190,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,10,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=467,https://prod-1.storage.jamendo.com/?trackid=467&format=mp32&from=Bm%2FHXY8e1tlm866DXmZi0Q%3D%3D%7C2yat5a4KsxsyyBzeEvhbGg%3D%3D,https://prod-1.storage.jamendo.com/download/track/467/mp32/,,https://jamen.do/t/467,https://www.jamendo.com/track/467,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=467,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
468,Mon amour impossible,215,22,Acoustic Affinités,acoustic.affinites,Scénario compliqué,50,,11,2005-02-17,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=468,https://prod-1.storage.jamendo.com/?trackid=468&format=mp32&from=C%2BBsITFkIF1BuPNhwtVxTA%3D%3D%7CL4T%2BHVnQDkSmYqEFXFFHcA%3D%3D,https://prod-1.storage.jamendo.com/download/track/468/mp32/,,https://jamen.do/t/468,https://www.jamendo.com/track/468,True,False,https://usercontent.jamendo.com?type=album&id=50&width=300&trackid=468,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
